generation,alpha,fit_prior,fitness
1,2.7033065063897332,False,0.6136470588235294
2,2.7033065063897332,False,0.6136470588235294
3,1.5777214670291286,False,0.6175686274509804
4,1.5777214670291286,False,0.6175686274509804
5,1.5777214670291286,False,0.6175686274509804
6,1.5777214670291286,False,0.6175686274509804
7,1.5777214670291286,False,0.6175686274509804
8,1.5777214670291286,False,0.6175686274509804
9,1.5777214670291286,False,0.6175686274509804
10,1.6074195803260878,False,0.6175686274509804
11,1.6074195803260878,False,0.6175686274509804
12,1.6074195803260878,False,0.6175686274509804
13,1.6074195803260878,False,0.6175686274509804
14,1.5554403659088614,False,0.6175686274509804
15,1.5554403659088614,False,0.6175686274509804
16,1.5799782409832304,False,0.6175686274509804
17,1.597621794610083,False,0.6175686274509804
18,1.6066243338139543,False,0.6175686274509804
19,1.6256422686413925,False,0.6175686274509804
20,1.58135491384082,False,0.6175686274509804
21,1.6213123551649373,False,0.6175686274509804
22,1.6126739057932975,False,0.6175686274509804
23,1.6322316383721829,False,0.6175686274509804
24,1.5618413338295443,False,0.6175686274509804
25,1.6264707920117083,False,0.6175686274509804
26,1.5725197422748616,False,0.6175686274509804
27,1.5760482234797724,False,0.6175686274509804
28,1.6018483124890115,False,0.6175686274509804
29,1.5641518362898879,False,0.6175686274509804
30,1.6187709752707267,False,0.6175686274509804
31,1.6284822770978684,False,0.6175686274509804
32,1.6308560746224456,False,0.6175686274509804
33,1.5664989002655443,False,0.6175686274509804
34,1.6365804437131948,False,0.6175686274509804
35,1.575008651377429,False,0.6175686274509804
36,1.5884976404892797,False,0.6175686274509804
37,1.6191757794164432,False,0.6175686274509804
38,1.599176896085664,False,0.6175686274509804
39,1.5904184388308085,False,0.6175686274509804
40,1.5844784957798952,False,0.6175686274509804
41,1.6001325546001035,False,0.6175686274509804
42,1.6281908878412696,False,0.6175686274509804
43,1.5633435836137406,False,0.6175686274509804
44,1.5764570204364352,False,0.6175686274509804
45,1.6006607480686157,False,0.6175686274509804
46,1.5715675346306848,False,0.6175686274509804
47,1.6127727563706267,False,0.6175686274509804
48,1.6277195691304,False,0.6175686274509804
49,1.6058409086104517,False,0.6175686274509804
50,1.6093804612296108,False,0.6175686274509804
51,1.6062658327926722,False,0.6175686274509804
52,1.5960062716267152,False,0.6175686274509804
53,1.571228041120009,False,0.6175686274509804
54,1.6146417267592506,False,0.6175686274509804
55,1.5699158084185447,False,0.6175686274509804
56,1.6064226112145443,False,0.6175686274509804
57,1.5676473093053422,False,0.6175686274509804
58,1.597129835251612,False,0.6175686274509804
59,1.5755342384075846,False,0.6175686274509804
60,1.5943489593934288,False,0.6175686274509804
61,1.5972450342101197,False,0.6175686274509804
62,1.5733842165120628,False,0.6175686274509804
63,1.5705600729685718,False,0.6175686274509804
64,1.6315871665158774,False,0.6175686274509804
65,1.564230670599668,False,0.6175686274509804
66,1.6393905853464594,False,0.6175686274509804
67,1.6375383402941457,False,0.6175686274509804
68,1.6380689919936962,False,0.6175686274509804
69,1.55966670790805,False,0.6175686274509804
70,1.5780750137889283,False,0.6175686274509804
71,1.5966745282620107,False,0.6175686274509804
72,1.561829087814185,False,0.6175686274509804
73,1.6245257900193915,False,0.6175686274509804
74,1.595786475494616,False,0.6175686274509804
75,1.6170257573698263,False,0.6175686274509804
76,1.6071324492878314,False,0.6175686274509804
77,1.6084981762319406,False,0.6175686274509804
78,1.5679448884867206,False,0.6175686274509804
79,1.5570221043659005,False,0.6175686274509804
80,1.5741659366028813,False,0.6175686274509804
81,1.5681300285181707,False,0.6175686274509804
82,1.5748143915546815,False,0.6175686274509804
83,1.5729585933677046,False,0.6175686274509804
84,1.612427845073637,False,0.6175686274509804
85,1.5743713031957631,False,0.6175686274509804
86,1.6030867565882585,False,0.6175686274509804
87,1.5821827043695982,False,0.6175686274509804
88,1.5797323467499977,False,0.6175686274509804
89,1.6126350243526586,False,0.6175686274509804
90,1.5739780808344648,False,0.6175686274509804
91,1.6042058170736757,False,0.6175686274509804
92,1.6105113415122805,False,0.6175686274509804
93,1.6063989061504496,False,0.6175686274509804
94,1.582569844757182,False,0.6175686274509804
95,1.5661188772704822,False,0.6175686274509804
96,1.614755934582768,False,0.6175686274509804
97,1.6129679662833245,False,0.6175686274509804
98,1.5527272903709135,False,0.6175686274509804
99,1.6306809149558255,False,0.6175686274509804
100,1.6020501431233054,False,0.6175686274509804
