generation,alpha,fit_prior,fitness
1,1.5775261152869202,False,0.6175686274509804
2,1.5775261152869202,False,0.6175686274509804
3,1.5775261152869202,False,0.6175686274509804
4,1.5995364814525992,False,0.6175686274509804
5,1.5995364814525992,False,0.6175686274509804
6,1.5995364814525992,False,0.6175686274509804
7,1.5995364814525992,False,0.6175686274509804
8,1.5995364814525992,False,0.6175686274509804
9,1.5995364814525992,False,0.6175686274509804
10,1.5995364814525992,False,0.6175686274509804
11,1.5995364814525992,False,0.6175686274509804
12,1.5766784204972117,False,0.6175686274509804
13,1.5766784204972117,False,0.6175686274509804
14,1.5766784204972117,False,0.6175686274509804
15,1.6350917248623853,False,0.6175686274509804
16,1.5618226416005823,False,0.6175686274509804
17,1.6275357232361898,False,0.6175686274509804
18,1.585483049835673,False,0.6175686274509804
19,1.6359995858115974,False,0.6175686274509804
20,1.6259413913572607,False,0.6175686274509804
21,1.575172672649735,False,0.6175686274509804
22,1.593644120725049,False,0.6175686274509804
23,1.6084610418088965,False,0.6175686274509804
24,1.5767983089455075,False,0.6175686274509804
25,1.5729947405720794,False,0.6175686274509804
26,1.6211544837157255,False,0.6175686274509804
27,1.5688739965352,False,0.6175686274509804
28,1.5857743345217385,False,0.6175686274509804
29,1.5852669567840523,False,0.6175686274509804
30,1.623423151759873,False,0.6175686274509804
31,1.5646145835269036,False,0.6175686274509804
32,1.5984613549291578,False,0.6175686274509804
33,1.6031291872096143,False,0.6175686274509804
34,1.5592670361223886,False,0.6175686274509804
35,1.5944480703982054,False,0.6175686274509804
36,1.6215072360153266,False,0.6175686274509804
37,1.5913482551127691,False,0.6175686274509804
38,1.566560688922204,False,0.6175686274509804
39,1.6000742193618898,False,0.6175686274509804
40,1.6130153778099718,False,0.6175686274509804
41,1.6234487419059564,False,0.6175686274509804
42,1.589476724585469,False,0.6175686274509804
43,1.5946942520630314,False,0.6175686274509804
44,1.6281697446037355,False,0.6175686274509804
45,1.6094267555053674,False,0.6175686274509804
46,1.5673102709124567,False,0.6175686274509804
47,1.6144421976084453,False,0.6175686274509804
48,1.6257962086626427,False,0.6175686274509804
49,1.634624562385127,False,0.6175686274509804
50,1.6076195656823487,False,0.6175686274509804
51,1.6367722795343713,False,0.6175686274509804
52,1.557469495583508,False,0.6175686274509804
53,1.5803240341673435,False,0.6175686274509804
54,1.5842484517301088,False,0.6175686274509804
55,1.6012343967826819,False,0.6175686274509804
56,1.5800313839517255,False,0.6175686274509804
57,1.5620106161621317,False,0.6175686274509804
58,1.6149689146165218,False,0.6175686274509804
59,1.5561443526786838,False,0.6175686274509804
60,1.5570412861648426,False,0.6175686274509804
61,1.596720667686247,False,0.6175686274509804
62,1.5585322622299576,False,0.6175686274509804
63,1.5800313839517255,False,0.6175686274509804
64,1.5765179967620107,False,0.6175686274509804
65,1.6135633127677942,False,0.6175686274509804
66,1.5637489106799118,False,0.6175686274509804
67,1.6000343241680945,False,0.6175686274509804
68,1.6386684590242155,False,0.6175686274509804
69,1.6133268492258668,False,0.6175686274509804
70,1.6288287325877788,False,0.6175686274509804
71,1.5783706954760566,False,0.6175686274509804
72,1.6384216511592393,False,0.6175686274509804
73,1.6021145233731648,False,0.6175686274509804
74,1.6054234773917688,False,0.6175686274509804
75,1.6339240804556245,False,0.6175686274509804
76,1.5830862182882344,False,0.6175686274509804
77,1.586377660588309,False,0.6175686274509804
78,1.5569658008283898,False,0.6175686274509804
79,1.5541614151360663,False,0.6175686274509804
80,1.619895230065975,False,0.6175686274509804
81,1.5803794103990279,False,0.6175686274509804
82,1.5751973768450465,False,0.6175686274509804
83,1.6057656684280663,False,0.6175686274509804
84,1.6107177724604136,False,0.6175686274509804
85,1.5767845686702955,False,0.6175686274509804
86,1.5626844102184834,False,0.6175686274509804
87,1.5747940587306566,False,0.6175686274509804
88,1.623505866695393,False,0.6175686274509804
89,1.635486070812761,False,0.6175686274509804
90,1.596484540597412,False,0.6175686274509804
91,1.5784392642384948,False,0.6175686274509804
92,1.6147262755145553,False,0.6175686274509804
93,1.6292912861365532,False,0.6175686274509804
94,1.5754342944777495,False,0.6175686274509804
95,1.6080589593154808,False,0.6175686274509804
96,1.5935083870637585,False,0.6175686274509804
97,1.614912276835056,False,0.6175686274509804
98,1.5584139452691164,False,0.6175686274509804
99,1.5878286606122431,False,0.6175686274509804
100,1.5822877738143175,False,0.6175686274509804
