generation,alpha,fit_prior,fitness
1,2.4150843826943102,False,0.6096470588235294
2,1.6434138269374952,False,0.6135686274509804
3,1.6048949350781925,False,0.6175686274509804
4,1.6048949350781925,False,0.6175686274509804
5,1.6048949350781925,False,0.6175686274509804
6,1.6048949350781925,False,0.6175686274509804
7,1.6048949350781925,False,0.6175686274509804
8,1.603714541681672,False,0.6175686274509804
9,1.603714541681672,False,0.6175686274509804
10,1.603714541681672,False,0.6175686274509804
11,1.603714541681672,False,0.6175686274509804
12,1.603714541681672,False,0.6175686274509804
13,1.603714541681672,False,0.6175686274509804
14,1.5825694927408418,False,0.6175686274509804
15,1.5825694927408418,False,0.6175686274509804
16,1.5825694927408418,False,0.6175686274509804
17,1.6311027600224097,False,0.6175686274509804
18,1.6030176583868998,False,0.6175686274509804
19,1.6273555969034867,False,0.6175686274509804
20,1.5929437344378945,False,0.6175686274509804
21,1.575532419904772,False,0.6175686274509804
22,1.5686976367023102,False,0.6175686274509804
23,1.5827423459911851,False,0.6175686274509804
24,1.6250268219163782,False,0.6175686274509804
25,1.6262336185132704,False,0.6175686274509804
26,1.6358725628796393,False,0.6175686274509804
27,1.6215928289356065,False,0.6175686274509804
28,1.5578863895660984,False,0.6175686274509804
29,1.565566357513168,False,0.6175686274509804
30,1.6362795695694363,False,0.6175686274509804
31,1.5742286693250571,False,0.6175686274509804
32,1.5730965976332685,False,0.6175686274509804
33,1.568115507544542,False,0.6175686274509804
34,1.6229392605960697,False,0.6175686274509804
35,1.5543256819443443,False,0.6175686274509804
36,1.5636298997778333,False,0.6175686274509804
37,1.5854101893160144,False,0.6175686274509804
38,1.6182733795706299,False,0.6175686274509804
39,1.6282600975561952,False,0.6175686274509804
40,1.5939552673423627,False,0.6175686274509804
41,1.6059648429882267,False,0.6175686274509804
42,1.557777453110504,False,0.6175686274509804
43,1.6144004595817822,False,0.6175686274509804
44,1.6032140535228692,False,0.6175686274509804
45,1.5782069743212594,False,0.6175686274509804
46,1.6186913789665276,False,0.6175686274509804
47,1.5962872837164865,False,0.6175686274509804
48,1.5585671964602916,False,0.6175686274509804
49,1.625357999922714,False,0.6175686274509804
50,1.6151382908029555,False,0.6175686274509804
51,1.5967015387618761,False,0.6175686274509804
52,1.5882598978607447,False,0.6175686274509804
53,1.6161180703737092,False,0.6175686274509804
54,1.6177290361399776,False,0.6175686274509804
55,1.6161939874306819,False,0.6175686274509804
56,1.5876765557706347,False,0.6175686274509804
57,1.6312425406363678,False,0.6175686274509804
58,1.5894888157839726,False,0.6175686274509804
59,1.5770642432693138,False,0.6175686274509804
60,1.6265647009681308,False,0.6175686274509804
61,1.631489274394303,False,0.6175686274509804
62,1.5889441782134885,False,0.6175686274509804
63,1.6355224787304583,False,0.6175686274509804
64,1.6198859574741773,False,0.6175686274509804
65,1.590578574575441,False,0.6175686274509804
66,1.609559199164011,False,0.6175686274509804
67,1.6153307082180843,False,0.6175686274509804
68,1.6092918809870915,False,0.6175686274509804
69,1.6376262757685236,False,0.6175686274509804
70,1.616176072968925,False,0.6175686274509804
71,1.5537266993559047,False,0.6175686274509804
72,1.6309500928917253,False,0.6175686274509804
73,1.5971876851629738,False,0.6175686274509804
74,1.569134542095505,False,0.6175686274509804
75,1.601053918283344,False,0.6175686274509804
76,1.6178893380432902,False,0.6175686274509804
77,1.5681439035363824,False,0.6175686274509804
78,1.599692540035297,False,0.6175686274509804
79,1.6164946754148504,False,0.6175686274509804
80,1.5595318351347125,False,0.6175686274509804
81,1.5897758866443992,False,0.6175686274509804
82,1.586013129067521,False,0.6175686274509804
83,1.6386178014865145,False,0.6175686274509804
84,1.5788603682752087,False,0.6175686274509804
85,1.6175675788752653,False,0.6175686274509804
86,1.5550359112195373,False,0.6175686274509804
87,1.6082331237400798,False,0.6175686274509804
88,1.5608431761758141,False,0.6175686274509804
89,1.6207970788960535,False,0.6175686274509804
90,1.6296368205874299,False,0.6175686274509804
91,1.5665541071215556,False,0.6175686274509804
92,1.630351598953597,False,0.6175686274509804
93,1.5540381086068127,False,0.6175686274509804
94,1.5926081240140175,False,0.6175686274509804
95,1.6251194644424045,False,0.6175686274509804
96,1.5829253667266399,False,0.6175686274509804
97,1.5540097046143457,False,0.6175686274509804
98,1.6064669846295563,False,0.6175686274509804
99,1.615375315886911,False,0.6175686274509804
100,1.578815814419103,False,0.6175686274509804
