generation,alpha,fit_prior,fitness
1,1.3614707222868105,False,0.6057254901960785
2,1.180641350756967,False,0.6096470588235294
3,2.5126280238136056,False,0.6136470588235294
4,1.6018451472927744,False,0.6175686274509804
5,1.6018451472927744,False,0.6175686274509804
6,1.6018451472927744,False,0.6175686274509804
7,1.6018451472927744,False,0.6175686274509804
8,1.6020902148697829,False,0.6175686274509804
9,1.6020902148697829,False,0.6175686274509804
10,1.6020902148697829,False,0.6175686274509804
11,1.6020902148697829,False,0.6175686274509804
12,1.6020902148697829,False,0.6175686274509804
13,1.6020902148697829,False,0.6175686274509804
14,1.6020902148697829,False,0.6175686274509804
15,1.6020902148697829,False,0.6175686274509804
16,1.6052444628313578,False,0.6175686274509804
17,1.6329597857413263,False,0.6175686274509804
18,1.5784102348332862,False,0.6175686274509804
19,1.6075835703553703,False,0.6175686274509804
20,1.605640889353455,False,0.6175686274509804
21,1.5823927264137376,False,0.6175686274509804
22,1.5794422812868807,False,0.6175686274509804
23,1.5956348498489747,False,0.6175686274509804
24,1.630325337077601,False,0.6175686274509804
25,1.6194603096366482,False,0.6175686274509804
26,1.6096991195466455,False,0.6175686274509804
27,1.610982798357103,False,0.6175686274509804
28,1.5522501362931802,False,0.6175686274509804
29,1.6377003022329266,False,0.6175686274509804
30,1.5644540380850835,False,0.6175686274509804
31,1.5996394320876774,False,0.6175686274509804
32,1.610945087635512,False,0.6175686274509804
33,1.605755316196983,False,0.6175686274509804
34,1.5702238471861387,False,0.6175686274509804
35,1.5628032618596022,False,0.6175686274509804
36,1.580462110750717,False,0.6175686274509804
37,1.609487597854439,False,0.6175686274509804
38,1.5571993358885958,False,0.6175686274509804
39,1.6023148532124405,False,0.6175686274509804
40,1.588382385230486,False,0.6175686274509804
41,1.5956623010733026,False,0.6175686274509804
42,1.6054106076338637,False,0.6175686274509804
43,1.5708180229204416,False,0.6175686274509804
44,1.6341313302942932,False,0.6175686274509804
45,1.5524672447691934,False,0.6175686274509804
46,1.6296704218638531,False,0.6175686274509804
47,1.6124860530351524,False,0.6175686274509804
48,1.5793376930535015,False,0.6175686274509804
49,1.6108646325445914,False,0.6175686274509804
50,1.5896339214481436,False,0.6175686274509804
51,1.5587223410464852,False,0.6175686274509804
52,1.6034110190724595,False,0.6175686274509804
53,1.580817985311674,False,0.6175686274509804
54,1.61994563375772,False,0.6175686274509804
55,1.5537310427310138,False,0.6175686274509804
56,1.591527109525626,False,0.6175686274509804
57,1.5879076916075001,False,0.6175686274509804
58,1.5570857301786376,False,0.6175686274509804
59,1.5822153984958878,False,0.6175686274509804
60,1.5871832337656404,False,0.6175686274509804
61,1.5803949098140782,False,0.6175686274509804
62,1.5562120060270788,False,0.6175686274509804
63,1.6138860646695241,False,0.6175686274509804
64,1.5634321584775246,False,0.6175686274509804
65,1.5940541783355933,False,0.6175686274509804
66,1.592184482120094,False,0.6175686274509804
67,1.613280583256662,False,0.6175686274509804
68,1.6105832974705625,False,0.6175686274509804
69,1.6097757963383255,False,0.6175686274509804
70,1.5669243191814106,False,0.6175686274509804
71,1.597910380307164,False,0.6175686274509804
72,1.6264106581365505,False,0.6175686274509804
73,1.6203091561420433,False,0.6175686274509804
74,1.6011516479139671,False,0.6175686274509804
75,1.6001282597423574,False,0.6175686274509804
76,1.6244255812355817,False,0.6175686274509804
77,1.6182702201017263,False,0.6175686274509804
78,1.5752836248051685,False,0.6175686274509804
79,1.5906854211728116,False,0.6175686274509804
80,1.5799554371766165,False,0.6175686274509804
81,1.6351188994963242,False,0.6175686274509804
82,1.581806042776169,False,0.6175686274509804
83,1.575868935646131,False,0.6175686274509804
84,1.5803296616037588,False,0.6175686274509804
85,1.5769689078032443,False,0.6175686274509804
86,1.5960981979511828,False,0.6175686274509804
87,1.5665792352803567,False,0.6175686274509804
88,1.552077723089971,False,0.6175686274509804
89,1.5969690050881185,False,0.6175686274509804
90,1.5847111921730435,False,0.6175686274509804
91,1.5524122620430243,False,0.6175686274509804
92,1.623759856748139,False,0.6175686274509804
93,1.6236887606166646,False,0.6175686274509804
94,1.5958768587023522,False,0.6175686274509804
95,1.587781936440779,False,0.6175686274509804
96,1.5761642747968891,False,0.6175686274509804
97,1.637931266232339,False,0.6175686274509804
98,1.6256738840403628,False,0.6175686274509804
99,1.611025307884877,False,0.6175686274509804
100,1.599271046333399,False,0.6175686274509804
