generation,fitness
1,0.6134117647058824
2,0.6134117647058824
3,0.6295686274509804
4,0.6295686274509804
5,0.6295686274509804
6,0.6575686274509804
7,0.6575686274509804
8,0.6655686274509804
9,0.6655686274509804
10,0.6655686274509804
11,0.6655686274509804
12,0.6694901960784314
13,0.6734901960784314
14,0.6734901960784314
15,0.6734901960784314
16,0.6734901960784314
17,0.6735686274509805
18,0.6735686274509805
19,0.6735686274509805
20,0.6735686274509805
21,0.6774901960784314
22,0.6774901960784314
23,0.6774901960784314
24,0.6774901960784314
25,0.6775686274509805
26,0.6775686274509805
27,0.6775686274509805
28,0.6775686274509805
29,0.6814117647058825
30,0.6815686274509805
31,0.6815686274509805
32,0.6815686274509805
33,0.6815686274509805
34,0.6815686274509805
35,0.6815686274509805
36,0.6815686274509805
37,0.6815686274509805
38,0.6815686274509805
39,0.6815686274509805
40,0.6854901960784314
41,0.6854901960784314
42,0.6854901960784314
43,0.6854901960784314
44,0.6854901960784314
45,0.6894117647058824
46,0.6894117647058824
47,0.6894117647058824
48,0.6934901960784312
49,0.6934901960784312
50,0.6934901960784312
51,0.6934901960784312
52,0.6934901960784312
53,0.6934901960784312
54,0.6934901960784312
55,0.6934901960784312
56,0.6934901960784312
57,0.6934901960784312
58,0.6934901960784312
59,0.6934901960784312
60,0.6934901960784312
61,0.6934901960784312
62,0.6934901960784312
63,0.6934901960784312
64,0.6934901960784312
65,0.6934901960784312
66,0.6934901960784312
67,0.6934901960784312
68,0.6934901960784312
69,0.6934901960784312
70,0.6934901960784312
71,0.6934901960784312
72,0.6934901960784312
73,0.6934901960784312
74,0.6934901960784312
75,0.6934901960784312
76,0.6934901960784312
77,0.6934901960784312
78,0.6934901960784312
79,0.6934901960784312
80,0.6934901960784312
81,0.6934901960784312
82,0.6934901960784312
83,0.6934901960784312
84,0.6934901960784312
85,0.6934901960784312
86,0.6934901960784312
87,0.6934901960784312
88,0.6934901960784312
89,0.6934901960784312
90,0.6934901960784312
91,0.6934901960784312
92,0.6934901960784312
93,0.6934901960784312
94,0.6934901960784312
95,0.6934901960784312
96,0.6934901960784312
97,0.6934901960784312
98,0.6934901960784312
99,0.6934901960784312
100,0.6934901960784312
