generation,fitness
1,0.6174117647058824
2,0.6215686274509804
3,0.6414901960784315
4,0.6414901960784315
5,0.6414901960784315
6,0.6414901960784315
7,0.6414901960784315
8,0.6414901960784315
9,0.6493333333333334
10,0.6493333333333334
11,0.6494901960784315
12,0.6494901960784315
13,0.6534117647058825
14,0.6534117647058825
15,0.6574117647058825
16,0.6574117647058825
17,0.6574117647058825
18,0.6574117647058825
19,0.6574117647058825
20,0.6574901960784314
21,0.6653333333333334
22,0.6653333333333334
23,0.6653333333333334
24,0.6653333333333334
25,0.6654117647058825
26,0.6654117647058825
27,0.6654117647058825
28,0.6654117647058825
29,0.6654117647058825
30,0.6654117647058825
31,0.6654117647058825
32,0.6654117647058825
33,0.6654117647058825
34,0.6654117647058825
35,0.6654117647058825
36,0.6654117647058825
37,0.6734117647058825
38,0.6734117647058825
39,0.6734117647058825
40,0.6734117647058825
41,0.6774117647058825
42,0.6774117647058825
43,0.6774117647058825
44,0.6774117647058825
45,0.6774117647058825
46,0.6774117647058825
47,0.6774117647058825
48,0.6774117647058825
49,0.6774117647058825
50,0.6774117647058825
51,0.6774117647058825
52,0.6774117647058825
53,0.6774117647058825
54,0.6774117647058825
55,0.6774117647058825
56,0.6774117647058825
57,0.6774117647058825
58,0.6774117647058825
59,0.6774117647058825
60,0.6774117647058825
61,0.6774117647058825
62,0.6813333333333335
63,0.6854117647058825
64,0.6854117647058825
65,0.6854117647058825
66,0.6854117647058825
67,0.6854117647058825
68,0.6854117647058825
69,0.6854117647058825
70,0.6854117647058825
71,0.6854117647058825
72,0.6854117647058825
73,0.6854117647058825
74,0.6854117647058825
75,0.6854117647058825
76,0.6854117647058825
77,0.6854117647058825
78,0.6854117647058825
79,0.6854117647058825
80,0.6854117647058825
81,0.6854117647058825
82,0.6854117647058825
83,0.6854117647058825
84,0.6854117647058825
85,0.6854117647058825
86,0.6854117647058825
87,0.6854117647058825
88,0.6854117647058825
89,0.6854117647058825
90,0.6854117647058825
91,0.6854117647058825
92,0.6854117647058825
93,0.6854117647058825
94,0.6854117647058825
95,0.6854117647058825
96,0.6854117647058825
97,0.6854117647058825
98,0.6854117647058825
99,0.6854117647058825
100,0.6854117647058825
