generation,fitness
1,0.6176470588235294
2,0.6176470588235294
3,0.6294901960784315
4,0.6294901960784315
5,0.6294901960784315
6,0.6295686274509804
7,0.6295686274509804
8,0.6374901960784314
9,0.6374901960784315
10,0.6374901960784315
11,0.6374901960784315
12,0.6454901960784314
13,0.6454901960784314
14,0.6454901960784314
15,0.6454901960784314
16,0.6535686274509803
17,0.6535686274509803
18,0.6535686274509803
19,0.6611764705882353
20,0.6611764705882353
21,0.6612549019607844
22,0.6614117647058825
23,0.6654117647058824
24,0.6654117647058824
25,0.6693333333333334
26,0.6693333333333334
27,0.6693333333333334
28,0.6693333333333334
29,0.6693333333333334
30,0.6693333333333334
31,0.6693333333333334
32,0.6731764705882354
33,0.6731764705882354
34,0.6731764705882354
35,0.6731764705882354
36,0.6731764705882354
37,0.6731764705882354
38,0.6731764705882354
39,0.6731764705882354
40,0.6734901960784313
41,0.6734901960784313
42,0.6734901960784313
43,0.6851764705882353
44,0.6852549019607844
45,0.6852549019607844
46,0.6852549019607844
47,0.6852549019607844
48,0.6852549019607844
49,0.6852549019607844
50,0.6852549019607844
51,0.6852549019607844
52,0.6852549019607844
53,0.6852549019607844
54,0.6852549019607844
55,0.6852549019607844
56,0.6852549019607844
57,0.6852549019607844
58,0.6852549019607844
59,0.6852549019607844
60,0.6852549019607844
61,0.6852549019607844
62,0.6852549019607844
63,0.6852549019607844
64,0.6852549019607844
65,0.6852549019607844
66,0.6852549019607844
67,0.6892549019607843
68,0.6892549019607843
69,0.6892549019607843
70,0.6892549019607843
71,0.6892549019607843
72,0.6892549019607843
73,0.6892549019607843
74,0.6892549019607843
75,0.6892549019607843
76,0.6892549019607843
77,0.6892549019607843
78,0.6892549019607843
79,0.6892549019607843
80,0.6931764705882353
81,0.6931764705882353
82,0.6931764705882353
83,0.6931764705882353
84,0.6931764705882353
85,0.6931764705882353
86,0.6931764705882353
87,0.6931764705882353
88,0.6931764705882353
89,0.6931764705882353
90,0.6931764705882353
91,0.6931764705882353
92,0.6931764705882353
93,0.6931764705882353
94,0.6931764705882353
95,0.6933333333333334
96,0.6933333333333334
97,0.6933333333333334
98,0.6933333333333334
99,0.6933333333333334
100,0.6933333333333334
