generation,fitness
1,0.6255686274509804
2,0.6255686274509804
3,0.6336470588235295
4,0.6336470588235295
5,0.6336470588235295
6,0.6336470588235295
7,0.6336470588235295
8,0.6336470588235295
9,0.6336470588235295
10,0.6535686274509804
11,0.6535686274509804
12,0.6535686274509804
13,0.6535686274509804
14,0.6535686274509804
15,0.6535686274509804
16,0.6535686274509804
17,0.6535686274509804
18,0.6573333333333334
19,0.6573333333333334
20,0.6573333333333334
21,0.6573333333333334
22,0.6693333333333334
23,0.6693333333333334
24,0.6693333333333334
25,0.6693333333333334
26,0.6693333333333334
27,0.6693333333333334
28,0.6693333333333334
29,0.6693333333333334
30,0.6693333333333334
31,0.6693333333333334
32,0.6693333333333334
33,0.6693333333333334
34,0.6693333333333334
35,0.6693333333333334
36,0.6693333333333334
37,0.6693333333333334
38,0.6693333333333334
39,0.6693333333333334
40,0.6693333333333334
41,0.6693333333333334
42,0.6693333333333334
43,0.6694901960784314
44,0.6694901960784314
45,0.6694901960784314
46,0.6694901960784314
47,0.6694901960784314
48,0.6694901960784314
49,0.6694901960784314
50,0.6694901960784314
51,0.6694901960784314
52,0.6694901960784314
53,0.6734901960784313
54,0.6734901960784313
55,0.6734901960784313
56,0.6734901960784313
57,0.6734901960784313
58,0.6734901960784313
59,0.6734901960784313
60,0.6734901960784313
61,0.6734901960784313
62,0.6734901960784313
63,0.6734901960784313
64,0.6734901960784313
65,0.6734901960784313
66,0.6734901960784313
67,0.6734901960784313
68,0.6734901960784313
69,0.6734901960784313
70,0.6734901960784313
71,0.6734901960784313
72,0.6734901960784313
73,0.6734901960784313
74,0.6734901960784313
75,0.6734901960784313
76,0.6734901960784313
77,0.6734901960784313
78,0.6734901960784313
79,0.6734901960784313
80,0.6734901960784313
81,0.6734901960784313
82,0.6734901960784313
83,0.6734901960784313
84,0.6734901960784313
85,0.6734901960784313
86,0.6734901960784313
87,0.6734901960784313
88,0.6734901960784313
89,0.6734901960784313
90,0.6734901960784313
91,0.6734901960784313
92,0.6734901960784313
93,0.6734901960784313
94,0.6734901960784313
95,0.6734901960784313
96,0.6734901960784313
97,0.6734901960784313
98,0.6734901960784313
99,0.6734901960784313
100,0.6734901960784313
