generation,fitness
1,0.6294117647058824
2,0.6332549019607844
3,0.6416470588235295
4,0.6416470588235295
5,0.6416470588235295
6,0.6416470588235295
7,0.6416470588235295
8,0.6416470588235295
9,0.6456470588235295
10,0.6456470588235295
11,0.6456470588235295
12,0.6456470588235295
13,0.6456470588235295
14,0.6495686274509804
15,0.6536470588235295
16,0.6536470588235295
17,0.6536470588235295
18,0.6536470588235295
19,0.6536470588235295
20,0.6616470588235295
21,0.6616470588235295
22,0.6616470588235295
23,0.6616470588235295
24,0.6616470588235295
25,0.6616470588235295
26,0.6692549019607844
27,0.6692549019607844
28,0.6692549019607844
29,0.6692549019607844
30,0.6692549019607844
31,0.6692549019607844
32,0.6692549019607844
33,0.6693333333333334
34,0.6693333333333334
35,0.6693333333333334
36,0.6693333333333334
37,0.6693333333333334
38,0.6731764705882354
39,0.6732549019607844
40,0.6732549019607844
41,0.6773333333333335
42,0.6773333333333335
43,0.6773333333333335
44,0.6773333333333335
45,0.6773333333333335
46,0.6773333333333335
47,0.6773333333333335
48,0.6773333333333335
49,0.6773333333333335
50,0.6773333333333335
51,0.6773333333333335
52,0.6773333333333335
53,0.6773333333333335
54,0.6773333333333335
55,0.6773333333333335
56,0.6773333333333335
57,0.6773333333333335
58,0.6773333333333335
59,0.6773333333333335
60,0.6773333333333335
61,0.6773333333333335
62,0.6773333333333335
63,0.6811764705882354
64,0.6811764705882354
65,0.6811764705882354
66,0.6811764705882354
67,0.6811764705882354
68,0.6811764705882354
69,0.6811764705882354
70,0.6811764705882354
71,0.6811764705882354
72,0.6811764705882354
73,0.6811764705882354
74,0.6811764705882354
75,0.6850196078431373
76,0.6850196078431373
77,0.6850196078431373
78,0.6850196078431373
79,0.6850196078431373
80,0.6850196078431373
81,0.6850196078431373
82,0.6850196078431373
83,0.6850196078431373
84,0.6850196078431373
85,0.6850196078431373
86,0.6850196078431373
87,0.6850196078431373
88,0.6850196078431373
89,0.6850196078431373
90,0.6850980392156863
91,0.6850980392156863
92,0.6850980392156863
93,0.6850980392156863
94,0.6850980392156863
95,0.6850980392156863
96,0.6850980392156863
97,0.6850980392156863
98,0.6850980392156863
99,0.6850980392156863
100,0.6850980392156863
