generation,fitness
1,0.6136470588235294
2,0.6374117647058825
3,0.6374117647058825
4,0.6374117647058825
5,0.6374117647058825
6,0.6414117647058825
7,0.6414117647058825
8,0.6415686274509804
9,0.6494117647058824
10,0.6494117647058824
11,0.6494117647058824
12,0.6494117647058824
13,0.6494117647058824
14,0.6494117647058824
15,0.6494117647058824
16,0.6494117647058824
17,0.6494117647058824
18,0.6494117647058824
19,0.6534117647058825
20,0.6534117647058825
21,0.6534117647058825
22,0.6534117647058825
23,0.6534117647058825
24,0.6534117647058825
25,0.6534117647058825
26,0.6534117647058825
27,0.6534117647058825
28,0.6534117647058825
29,0.6534117647058825
30,0.6534117647058825
31,0.6613333333333334
32,0.6613333333333334
33,0.6654117647058824
34,0.6654117647058824
35,0.6654117647058824
36,0.6654117647058824
37,0.6654117647058824
38,0.6654117647058824
39,0.6654117647058824
40,0.6654117647058824
41,0.6654117647058824
42,0.6654117647058824
43,0.6654117647058824
44,0.6654117647058824
45,0.6774117647058825
46,0.6774117647058825
47,0.6774117647058825
48,0.6774117647058825
49,0.6774117647058825
50,0.6774117647058825
51,0.6774117647058825
52,0.6774117647058825
53,0.6774117647058825
54,0.6774117647058825
55,0.6774117647058825
56,0.6774117647058825
57,0.6774117647058825
58,0.6774117647058825
59,0.6774117647058825
60,0.6774117647058825
61,0.6774117647058825
62,0.6774117647058825
63,0.6774117647058825
64,0.6774117647058825
65,0.6774117647058825
66,0.6775686274509803
67,0.6775686274509803
68,0.6775686274509803
69,0.6775686274509803
70,0.6775686274509803
71,0.6775686274509803
72,0.6775686274509803
73,0.6775686274509803
74,0.6775686274509803
75,0.6775686274509803
76,0.6775686274509803
77,0.6775686274509803
78,0.6775686274509803
79,0.6775686274509803
80,0.6775686274509803
81,0.6775686274509803
82,0.6775686274509803
83,0.6775686274509803
84,0.6775686274509803
85,0.6775686274509803
86,0.6775686274509803
87,0.6775686274509803
88,0.6775686274509803
89,0.6775686274509803
90,0.6775686274509803
91,0.6775686274509803
92,0.6775686274509803
93,0.6775686274509803
94,0.6775686274509803
95,0.6775686274509803
96,0.6775686274509803
97,0.6775686274509803
98,0.6775686274509803
99,0.6775686274509803
100,0.6775686274509803
